chr3	213649	426097
chr3	552913	862698
chr3	1109627	1420278
chr3	2115549	3059847
chr3	3798035	4483954
chr3	4510135	4698102
chr3	4510135	4864079
chr3	4913492	4996646
chr3	6507165	6753421
chr3	6877926	7711140
chr3	7969491	8032994
chr3	8210936	8518332
chr3	8636319	8761726
chr3	8896559	8980146
chr3	8997277	9266311
chr3	9366372	9413338
chr3	9883397	10042820
chr3	10181562	10260427
chr3	10342743	10466546
chr3	10342743	10724716
chr3	10832916	10955146
chr3	11289101	11571557
chr3	11572543	11737037
chr3	11806918	11863352
chr3	12020861	12202226
chr3	12304348	12423345
chr3	12500941	12545423
chr3	13332736	13436809
chr3	13565624	13654923
chr3	13667221	13763133
chr3	13953901	14082480
chr3	14691657	14789545
chr3	14835809	14950899
chr3	14964239	15065784
chr3	15271360	15349108
chr3	15618258	15662329
chr3	15683747	15773062
chr3	15683747	15876057
chr3	15910572	16245153
chr3	16332355	16530226
chr3	16901566	17107089
chr3	17174902	17578638
chr3	17174902	17757403
chr3	17979067	18285414
chr3	19165020	19552139
chr3	20056527	20170900
chr3	21437651	21767820
chr3	23219811	23607074
chr3	23822442	23907811
chr3	24134708	24353866
chr3	24134708	24511317
chr3	25444757	25614424
chr3	26639303	26727269
chr3	27127397	27232970
chr3	27178760	27308081
chr3	27232101	27385916
chr3	28258127	28336267
chr3	28365663	28541636
chr3	29297946	30007813
chr3	30622997	30710637
chr3	30742695	30867437
chr3	31549494	31636770
chr3	31674406	31846727
chr3	31677320	31998242
chr3	32123147	32185204
chr3	32255174	32386817
chr3	32408166	32471337
chr3	32701701	32790358
chr3	32834513	32908775
chr3	33013103	33113318
chr3	33166540	33235711
chr3	33293937	33403123
chr3	33512741	33592771
chr3	33512741	33676076
chr3	33512741	33734852
chr3	33814560	33886198
chr3	36397100	36564500
chr3	37069501	37191100
chr3	37259741	37305786
chr3	37468816	37646014
chr3	37468816	37836285
chr3	37878672	38000964
chr3	38055699	38139232
chr3	38182029	38271983
chr3	38363243	38431471
chr3	38564556	38638984
chr3	38713840	38810505
chr3	38862263	38967056
chr3	39826306	40276815
chr3	40189641	40326186
chr3	41263101	41770902
chr3	41805952	41978574
chr3	42107749	42242272
chr3	42724885	42789748
chr3	42825957	42904449
chr3	42995832	43076707
chr3	43382821	43638564
chr3	44260333	44348594
chr3	44355027	44425944
chr3	44778288	44869749
chr3	45098772	45162918
chr3	45405078	45565332
chr3	45611326	45697759
chr3	45771951	45812966
chr3	45934399	46012304
chr3	46180099	46283166
chr3	46531916	46582818
chr3	46728609	46829068
chr3	47032909	47140744
chr3	47180990	47260550
chr3	47602390	47798410
chr3	47867188	48105715
chr3	48763096	48860274
chr3	49566925	49683982
chr3	49952595	50089686
chr3	50687675	51396669
chr3	51408337	51509041
chr3	51550635	51672652
chr3	51815767	51912391
chr3	52554422	52688779
chr3	52719840	52779979
chr3	52913666	53054321
chr3	53504115	53821001
chr3	54131732	55083624
chr3	55517375	55619978
chr3	55517375	55959628
chr3	55517375	56477431
chr3	56736485	57088333
chr3	57302816	57361295
chr3	57586224	57653844
chr3	57718213	57858460
chr3	57969166	58133017
chr3	58198348	58255173
chr3	58293656	58381727
chr3	58686326	58810175
chr3	58702776	59010755
chr3	59710075	61212164
chr3	61522284	61732099
chr3	61522284	62254738
chr3	62359060	62836094
chr3	62911172	63085777
chr3	63239033	63577637
chr3	63825272	63957335
chr3	64054588	64186171
chr3	64476370	64648405
chr3	64645624	64972183
chr3	65314945	65999549
chr3	66376316	66511184
chr3	67507835	67787698
chr3	67787810	67880224
chr3	67787810	68080826
chr3	68123423	68677461
chr3	68863606	69064401
chr3	69302108	69518145
chr3	69302108	69674423
chr3	69871322	70100177
chr3	71087425	71625396
chr3	71087425	71715594
chr3	72167359	72232268
chr3	72506438	72578464
chr3	72881117	72980288
chr3	73020074	73107212
chr3	73128808	73197701
chr3	73514341	73756762
chr3	74394411	74653033
chr3	75841483	75917360
chr3	77171983	77779351
chr3	78729079	79151264
chr3	78729079	79721751
chr3	81621540	81893640
chr3	82117978	82595516
chr3	84770245	85001416
chr3	85090822	86200640
chr3	88183789	88281725
chr3	89239363	89532185
chr3	95074646	95160281
chr3	95181671	95256813
chr3	95264544	95328320
chr3	96139796	96192859
chr3	96139796	96377773
chr3	98016114	98446234
chr3	98016114	98953994
chr3	99078508	99146500
chr3	99997503	100103223
chr3	100840143	100997848
chr3	101019370	101242927
chr3	101019370	101380137
chr3	101603065	101657853
chr3	101694152	101778975
chr3	101811134	101896955
chr3	101910849	101950501
chr3	101950868	102195004
chr3	102427977	102522109
chr3	102525807	102714775
chr3	103142392	103199460
chr3	103300777	103681375
chr3	105128728	105213268
chr3	106568402	106726920
chr3	106859798	107070577
chr3	108038347	108442169
chr3	108724479	109007395
chr3	109362348	109423938
chr3	109498101	109579816
chr3	109581905	109730859
chr3	109791273	109896383
chr3	110159776	110319658
chr3	110611526	110696704
chr3	112273554	112335752
chr3	112273704	112395063
chr3	112743615	112808615
chr3	112876212	113047984
chr3	112934033	113177826
chr3	113342441	113495764
chr3	114124221	114176627
chr3	114489700	114567846
chr3	114564401	114643030
chr3	114644258	114716690
chr3	114733907	114813738
chr3	115029718	115148711
chr3	115165673	115258150
chr3	115540212	115825743
chr3	115540212	115960808
chr3	115540212	116272912
chr3	117011831	117647068
chr3	120102168	120236366
chr3	120102168	120347588
chr3	120495909	120619254
chr3	121028235	121295203
chr3	121368568	121445635
chr3	122109761	122621338
chr3	122632962	122692396
chr3	122632962	122747519
chr3	122865639	122951292
chr3	122971533	123036542
chr3	123256910	123322673
chr3	123385219	123488032
chr3	123623437	123716442
chr3	123779164	123838226
chr3	123941535	123995340
chr3	123996596	124081451
chr3	124110732	124229266
chr3	124403464	124474045
chr3	124486088	124620746
chr3	124693091	124786722
chr3	124787092	124832351
chr3	124813832	125085839
chr3	125235231	125366223
chr3	125296247	125721388
chr3	125296247	125922726
chr3	125964484	126088834
chr3	126284171	126414273
chr3	126284171	126480781
chr3	126433607	126576785
chr3	126648183	126721748
chr3	127207889	127258308
chr3	127305097	127382175
chr3	127596471	127638088
chr3	127905807	128161934
chr3	128523839	128592203
chr3	128682222	128738493
chr3	129117007	129189195
chr3	129266315	129355447
chr3	129355002	129610179
chr3	129927668	130016331
chr3	130111398	130195609
chr3	130641657	130721881
chr3	130849324	131081999
chr3	131633445	131686380
chr3	131783549	131878578
chr3	132095711	132204684
chr3	132228412	132335812
chr3	132228416	132551993
chr3	132736266	133236976
chr3	132736266	133486944
chr3	133759674	133861616
chr3	133923875	134075740
chr3	134239942	134597747
chr3	134601479	134676746
chr3	134802176	134863380
chr3	134901900	134980325
chr3	135134229	135231418
chr3	135358667	135452276
chr3	135687264	135766560
chr3	135996949	136461997
chr3	137167256	137349423
chr3	137451856	137531701
chr3	137538688	137953935
chr3	138063762	138150658
chr3	139695876	139795819
chr3	139856920	139960875
chr3	140761722	140829296
chr3	141136896	141758587
chr3	142253432	142350143
chr3	142525744	142651322
chr3	142688615	142813887
chr3	143078159	143128072
chr3	143153033	143351008
chr3	143508138	143649543
chr3	143650768	143780341
chr3	143825033	143915191
chr3	143925955	144009419
chr3	144019400	144090624
chr3	144466753	145049979
chr3	147269917	147361972
chr3	147392815	147451560
chr3	147633771	147696412
chr3	150720721	150857799
chr3	151013193	151162615
chr3	151742469	151803705
chr3	152173154	152281203
chr3	152286140	152359276
chr3	152287274	152634500
chr3	153468518	153666259
chr3	155224879	155321689
chr3	155321883	155457031
chr3	155538154	155630198
chr3	156280129	156384212
chr3	156680364	156786675
chr3	157071018	157138214
chr3	157321041	157739239
chr3	157947830	158017496
chr3	158026789	158246612
chr3	158461391	158700139
chr3	159310585	159745270
chr3	160269810	160464229
chr3	160269810	161097833
chr3	161113882	161407573
chr3	161427934	161650320
chr3	161700655	161766070
chr3	161956689	162271511
chr3	163925220	164432630
chr3	164377724	164503783
chr3	166179379	166278976
chr3	168440770	168528598
chr3	168679166	168775713
chr3	168679166	168853981
chr3	168936204	169026048
chr3	169209924	169296363
chr3	170285243	170582006
chr3	170349579	170864168
chr3	171297351	171382210
chr3	171422918	171506459
chr3	171667254	171786552
chr3	171667766	171955688
chr3	172264363	172660546
chr3	172801338	172938566
chr3	172801338	173011198
chr3	173240111	173387774
chr3	173240111	173601181
chr3	173831128	173911700
chr3	173951206	174021957
chr3	174089843	174341695
chr3	174598937	175483810
chr3	175639056	175737167
chr3	175639056	175938230
chr3	176059804	177006122
chr3	178221866	178396960
chr3	179017346	179099706
chr3	179725968	180060879
chr3	180349004	180435191
chr3	180853634	180957619
chr3	181000743	181237211
chr3	181814489	181938356
chr3	181908070	182070660
chr3	182764202	182941699
chr3	183993984	184122115
chr3	184215699	184300059
chr3	184378524	184628549
chr3	184688012	184756193
chr3	184898299	185013102
chr3	185029866	185085387
chr3	186012624	186253096
chr3	186278531	186353496
chr3	186391105	186454531
chr3	186529395	186652016
chr3	186844220	187025521
chr3	187347683	187562717
chr3	187655473	187694144
chr3	188131209	188279035
chr3	189413414	190080135
chr3	190147696	190523964
chr3	190831909	191081979
chr3	191157315	191321412
chr3	191714584	191830767
chr3	192413015	192450604
chr3	192468044	192531019
chr3	193342421	193608706
chr3	193342421	193928066
chr3	193997298	194118644
chr3	194475524	194579208
chr3	194602559	194755390
chr3	194793805	194898009
chr3	196270301	196473166
chr3	196476767	196645041
chr3	197566144	197643695
chr3	197951311	198043751
chr3	198079173	198142496
