chr8	431645	485331
chr8	554748	671226
chr8	677650	1075184
chr8	1436975	1644049
chr8	1759555	1860977
chr8	2782788	3254535
chr8	2782788	4839736
chr8	6251528	6493434
chr8	8679408	8788541
chr8	9450854	9677266
chr8	9949235	10323805
chr8	10659882	10734796
chr8	10791066	11096285
chr8	11263197	11333577
chr8	11388929	11459517
chr8	12089689	12468725
chr8	12438958	12567394
chr8	12667728	12713358
chr8	12985242	13178428
chr8	12985242	13416766
chr8	13991743	15140163
chr8	15442100	15601147
chr8	16009757	16094671
chr8	16929118	17024518
chr8	17058401	17124612
chr8	17148850	17197418
chr8	17199910	17315207
chr8	17545582	17702666
chr8	17824778	17929764
chr8	18429092	18585889
chr8	18429092	18710685
chr8	18429092	18915476
chr8	19215486	19297596
chr8	19305951	19503656
chr8	19305951	19584374
chr8	21608181	21827151
chr8	21833127	21918930
chr8	22188800	22269531
chr8	22354540	22436271
chr8	22626709	22841366
chr8	23049048	23077485
chr8	23210354	23317667
chr8	25098203	25218726
chr8	25098203	25326536
chr8	25285991	26284563
chr8	26427904	26571610
chr8	26661583	26778839
chr8	27224915	27372820
chr8	27783668	27906117
chr8	27935651	27997307
chr8	28003667	28104585
chr8	28259020	28403703
chr8	28407691	28477880
chr8	28615071	28667121
chr8	28681098	28803398
chr8	28804060	28965306
chr8	28980714	29176560
chr8	29661759	29711927
chr8	30361485	30524571
chr8	30555572	30635280
chr8	31010319	31150818
chr8	31616809	32720312
chr8	32905029	33021915
chr8	33347885	33432955
chr8	35212516	35771722
chr8	36761058	36909708
chr8	38251717	38358947
chr8	38705164	38804050
chr8	38973661	39081936
chr8	39084324	39261593
chr8	39291338	39379532
chr8	39427720	39499524
chr8	39561298	39706644
chr8	39720411	39814936
chr8	39911630	39993067
chr8	40507269	40874500
chr8	41629900	41774297
chr8	41629900	41873437
chr8	41907426	42028635
chr8	42393149	42516225
chr8	42871189	42994084
chr8	43266741	43337485
chr8	48336094	48811028
chr8	48848221	49035296
chr8	49083547	49137007
chr8	50987149	51867980
chr8	52394690	52484674
chr8	52394690	52884558
chr8	53185951	53484856
chr8	53697570	53789545
chr8	54790667	54915074
chr8	54926920	55034417
chr8	55041668	55097561
chr8	55121490	55177130
chr8	55696067	55801525
chr8	56177570	56601264
chr8	56954925	57085685
chr8	57520919	57627180
chr8	59069666	59224831
chr8	59658617	59734940
chr8	59880530	60194321
chr8	61263976	61356508
chr8	61592112	61696183
chr8	61753892	61942021
chr8	62363103	62453488
chr8	62363103	62576758
chr8	62578373	62789556
chr8	63324054	64074765
chr8	65671245	65873902
chr8	66719527	66785340
chr8	66793866	66863883
chr8	66793866	66916297
chr8	67096344	67175309
chr8	67742404	67936811
chr8	68139156	68233385
chr8	68272450	68418466
chr8	68496961	68821134
chr8	69027156	69180208
chr8	69027156	69306451
chr8	69405510	69522799
chr8	69405510	69610616
chr8	69405510	69893811
chr8	69986591	70178979
chr8	70541426	70702655
chr8	70747129	70908179
chr8	71186820	71478574
chr8	71744153	71810731
chr8	72272221	72431300
chr8	72478228	72622446
chr8	72918864	73129744
chr8	73612179	74013138
chr8	74495157	74821611
chr8	75674655	75833142
chr8	76298215	76353251
chr8	76482737	76622471
chr8	79590890	79678040
chr8	79807559	79872998
chr8	80844168	80946527
chr8	80993649	81105034
chr8	81109659	81246391
chr8	81713323	81949571
chr8	82042600	82186858
chr8	85258056	85996629
chr8	86320096	86539390
chr8	87424109	87549294
chr8	87655276	87825017
