chr16	415668	512482
chr16	2330923	2416701
chr16	3715056	3870122
chr16	3952652	4106187
chr16	4948318	5009154
chr16	5229816	5589141
chr16	6009132	7643950
chr16	8675927	8785933
chr16	9762922	10184112
chr16	10387412	10484996
chr16	10628861	10696303
chr16	10762276	10820122
chr16	10945942	11127702
chr16	11251006	11353118
chr16	11443547	11493112
chr16	11978102	12054642
chr16	12062167	12570156
chr16	12664437	12805225
chr16	45063166	45160510
chr16	45298948	45339722
chr16	45746798	46052516
chr16	46052738	46291755
chr16	46758322	46823683
chr16	46835711	46944908
chr16	46947775	47039810
chr16	47130137	47201621
chr16	48082021	48418419
chr16	48745568	48826720
chr16	48910441	48960206
chr16	49139741	49226142
chr16	51143506	51198348
chr16	51646445	51918915
chr16	52295375	52705882
chr16	54100454	54174652
chr16	54437628	54516873
chr16	54684399	54782507
chr16	54783648	54935363
chr16	55321607	55436178
chr16	55580910	55674937
chr16	56475205	56562513
chr16	60244735	60627537
chr16	63538183	63713420
chr16	63875902	64167704
chr16	65206153	65288111
chr16	65620550	65692459
chr16	66676875	66783616
chr16	67328695	67426945
chr16	67435007	67675617
chr16	67778550	67900456
chr16	68156497	68277573
chr16	68353774	68501812
chr16	68542126	68778299
chr16	69398789	69822070
chr16	70520941	70591378
chr16	71020752	71125289
chr16	71256568	71379260
chr16	71374286	71639775
chr16	73043356	73198518
chr16	73464971	73576518
chr16	73590415	73699420
chr16	73885108	74024888
chr16	74868676	75150636
chr16	75873928	76026512
chr16	76379983	76571502
chr16	76691051	76870094
chr16	76691051	77804065
chr16	79195176	79395676
chr16	79420140	79483994
chr16	79906075	79971441
chr16	80036394	80302866
chr16	80370430	80549400
chr16	80626363	80689638
chr16	81218078	82387700
chr16	82959633	83055294
chr16	85674668	85893869
chr16	85997352	86082961
chr16	86193999	86289262
chr16	86541738	86624352
chr16	87861535	88084470
chr16	88771625	88816582
