chr17	62293	177378
chr17	368942	526397
chr17	649334	829760
chr17	853508	1029881
chr17	1784720	1874928
chr17	1909882	2153819
chr17	2266097	2361950
chr17	2443685	2535638
chr17	2646481	2887781
chr17	3564670	3651286
chr17	3854487	3993002
chr17	4013413	4113891
chr17	4119260	4216718
chr17	5126308	5180709
chr17	5345442	5428556
chr17	5616277	5774740
chr17	6422374	6484716
chr17	7563763	7677783
chr17	8318254	8474761
chr17	8646779	8711719
chr17	8724137	8809745
chr17	8865583	9084078
chr17	9094512	9420000
chr17	9420668	9487501
chr17	9489304	9573032
chr17	9670105	9733747
chr17	9754650	10042593
chr17	10144907	10217047
chr17	10227185	10467925
chr17	11085770	11402921
chr17	11442472	11813790
chr17	11864859	11987776
chr17	12394010	12481229
chr17	12510230	12607686
chr17	12633580	12835684
chr17	13339730	13445969
chr17	13873333	13913500
chr17	13913443	14052719
chr17	15346303	15407570
chr17	15875982	16038678
chr17	16061233	16170298
chr17	16534363	16619036
chr17	16886831	17029598
chr17	17690863	17816449
chr17	18381839	18469570
chr17	18700387	18775305
chr17	19614734	19711822
chr17	19749341	19821721
chr17	19853205	20049817
chr17	19930926	20158659
chr17	20970849	21035428
chr17	22823162	22956966
chr17	23393311	23547531
chr17	24742068	24895628
chr17	24977090	25281144
chr17	25292811	25425769
chr17	25467959	25537612
chr17	25730109	25819825
chr17	25927651	25984534
chr17	26183148	26246421
chr17	26446120	26570503
chr17	26446120	26728821
chr17	26742767	26889352
chr17	27493585	27560870
chr17	27843740	28228015
chr17	28364218	28644119
chr17	28364218	29507938
chr17	30826035	30888828
chr17	30938394	31077549
chr17	31605197	31881385
chr17	32380287	32488284
chr17	32516039	32730805
chr17	32516039	32790172
chr17	34670365	34811402
chr17	35174724	35273967
chr17	37718868	37794039
chr17	39385632	39437363
chr17	41327623	41461546
chr17	41463128	41605375
chr17	41932476	42003551
chr17	42023397	42189995
chr17	42756140	42807331
chr17	42756348	42863075
chr17	42882591	42924846
chr17	42963602	43055634
chr17	43565800	43862593
chr17	45031244	45110524
chr17	46396280	46479270
chr17	46623958	46692513
chr17	47062682	47180254
chr17	47062682	47590728
chr17	50401124	50596448
chr17	51585834	51915006
chr17	52688929	53112298
chr17	53852527	53920758
chr17	53989037	54124415
chr17	54188230	54417316
chr17	54414791	54539011
chr17	54652615	54705164
chr17	55139810	55273235
chr17	55609472	55688802
chr17	55609472	55824368
chr17	55875301	55958362
chr17	56032335	56096818
chr17	56110014	56824974
chr17	57114766	57295537
chr17	57297512	57360106
chr17	57374747	57497425
chr17	57889750	58044759
chr17	58132407	58239427
chr17	58631879	58858792
chr17	59053506	59127402
chr17	59474491	59561208
chr17	59578526	59661848
chr17	59753594	59817743
chr17	59971196	60088848
chr17	60564010	60654283
chr17	61062119	61253063
chr17	61062119	61618435
chr17	61729387	62201700
chr17	62391474	62459980
chr17	62504527	62666067
chr17	62804385	63120109
chr17	63252241	63410956
chr17	63799253	63928595
chr17	64375025	64463128
chr17	64482367	64568731
chr17	64655743	64752551
chr17	64922432	65029544
chr17	65097730	65136074
chr17	66605509	66709913
chr17	67892054	68100538
chr17	68153682	68600427
chr17	69257003	69336271
chr17	70178864	70254394
chr17	70825751	70913384
chr17	71651450	71747985
chr17	72376392	72458066
chr17	72648616	72723837
chr17	72789116	73008273
chr17	74181724	74289971
chr17	74743321	74931566
chr17	75528413	75624242
chr17	76133219	76412017
chr17	76133219	76554768
chr17	77652634	77763978
chr17	78070882	78147356
chr17	78303228	78474898
chr17	78493319	78558153
