chr5	357291	491405
chr5	3470265	3589161
chr5	5193442	5276840
chr5	5193442	5356920
chr5	7449342	7883194
chr5	8386595	8510671
chr5	9091856	9599158
chr5	9694426	9956936
chr5	10406827	10488491
chr5	10732405	10814339
chr5	11024951	11957110
chr5	12627968	12858295
chr5	13745038	13822252
chr5	13745038	13997589
chr5	14196828	14562458
chr5	14762018	14924876
chr5	15553304	15992900
chr5	16120473	16232567
chr5	16526146	16670118
chr5	16718412	16989139
chr5	17183136	17270156
chr5	17847317	17966355
chr5	19508911	20017044
chr5	20647705	20973557
chr5	21495398	21622674
chr5	21652127	21815388
chr5	21786910	22889488
chr5	23987213	24214129
chr5	24522966	24680668
chr5	26916465	27074446
chr5	31436925	31567925
chr5	31675273	32146795
chr5	32390212	32480601
chr5	32747421	32823011
chr5	33563043	33927881
chr5	34692274	34868474
chr5	34875025	34935321
chr5	35099984	35266334
chr5	35653745	35850470
chr5	35988966	36085279
chr5	36912741	37100057
chr5	37327697	37406644
chr5	37415168	37788531
chr5	38294289	38501338
chr5	38510821	38631253
chr5	38593172	38707075
chr5	38794456	38881637
chr5	38881892	38970159
chr5	38973779	39110258
chr5	39141113	39238886
chr5	39320760	39400412
chr5	40945355	41018798
chr5	41033880	41094083
chr5	41342804	41546487
chr5	41765923	41906548
chr5	42459782	42757683
chr5	42792686	42838218
chr5	43156776	43211580
chr5	43228083	43316709
chr5	43638547	43741425
chr5	45295108	45731977
chr5	49997489	50125923
chr5	52119530	52285242
chr5	52320912	52426366
chr5	52892241	53014925
chr5	53216370	53642160
chr5	54444579	54504760
chr5	54639372	54756562
chr5	54756439	54866630
chr5	54957434	55024638
chr5	55069608	55148362
chr5	55183090	55240729
chr5	55431263	55564943
chr5	56505700	56594666
chr5	57914695	58183163
chr5	58302467	58607702
chr5	58302467	58688484
chr5	58302467	58918032
chr5	58302467	59100202
chr5	58302467	59225382
chr5	58302467	59819647
chr5	59928495	60031713
chr5	60083379	60175799
chr5	60276790	60484610
chr5	61637834	61717967
chr5	61735633	61836284
chr5	61744350	61960165
chr5	63497426	63549369
chr5	63497426	63704452
chr5	63838207	63943877
chr5	64100510	64350346
